tahun_kelahiran,pendidikan,status_pernikahan,pendapatan,jumlah_anak_balita,jumlah_anak_remaja,terakhir_belanja,belanja_buah,belanja_daging,belanja_ikan,belanja_kue,pembelian_diskon,pembelian_web,pembelian_toko,keluhan,day_after,jumlah_promosi,day,month,year
1960,2.0,0.0,138357738.0,0.0,0.0,30.0,74339.0,1003489.0,218280.0,137727.0,1.0,2.0,5.0,0.0,523.0,5,6,6,2013
1958,3.0,2.0,103532012.0,0.0,1.0,75.0,5556.0,437360.0,158126.0,118546.0,2.0,5.0,7.0,0.0,590.0,2,12,8,2013
1968,4.0,0.0,93198422.0,0.0,0.0,78.0,4850.0,183484.0,47757.0,17030.0,5.0,5.0,5.0,0.0,567.0,3,20,7,2013
1961,2.0,1.0,179932405.0,0.0,0.0,31.0,148172.0,1373597.0,113202.0,49359.0,3.0,5.0,7.0,0.0,433.0,6,8,3,2013
1955,4.0,2.0,122645235.0,0.0,1.0,5.0,2119.0,83463.0,65748.57280513919,9105.0,5.0,8.0,8.0,0.0,572.0,0,25,7,2013
1980,3.0,2.0,95124000.0,1.0,0.0,81.0,0.0,24276.0,4046.0,6069.0,2.0,3.0,4.0,0.0,572.0,0,25,7,2013
1967,2.0,0.0,191777114.0,0.0,0.0,72.0,121817.0,1717050.0,91621.0,25779.0,1.0,4.0,7.0,0.0,523.0,5,6,6,2013
1983,4.0,2.0,183142149.0,0.0,0.0,48.0,85809.0,1010674.0,95578.0,73946.0,0.0,8.0,11.0,0.0,567.0,3,20,7,2013
1962,3.0,1.0,177562000.0,0.0,0.0,85.0,180047.0,833476.0,151725.0,260967.0,1.0,8.0,9.0,0.0,523.0,5,6,6,2013
1966,2.0,1.0,46486000.0,1.0,0.0,71.0,6069.0,34391.0,10115.0,0.0,2.0,5.0,2.0,0.0,756.0,0,25,1,2014
1970,2.0,2.0,160047000.0,1.0,0.0,75.0,248829.0,422807.0,24276.0,250852.0,3.0,4.0,5.0,0.0,513.0,0,27,5,2013
1989,1.0,0.0,104291236.0,0.0,0.0,33.0,61427.0,392859.0,64014.0,64532.0,5.0,6.0,2.0,0.0,576.0,4,29,7,2013
1957,2.0,2.0,94224000.0,0.0,0.0,73.0,80920.0,266048.26248671627,311542.0,125426.0,3.0,5.0,12.0,0.0,465.0,0,9,4,2013
1960,3.0,0.0,151006977.0,1.0,1.0,52.0,146602.0,541863.0,22298.0,6367.0,1.0,6.0,11.0,0.0,572.0,0,25,7,2013
1972,3.0,2.0,151471720.0,0.0,0.0,34.0,33380.0,556190.0,55851.0,38223.0,2.0,3.0,8.0,0.0,558.0,1,11,7,2013
1958,4.0,1.0,121868626.0,0.0,1.0,70.0,15989.0,151507.0,6688.0,6688.0,1.0,7.0,9.0,0.0,572.0,0,25,7,2013
1969,4.0,2.0,120677000.0,0.0,1.0,33.0,0.0,36414.0,6069.0,0.0,0.0,4.0,3.0,0.0,669.0,0,30,10,2013
1991,2.0,0.0,38016000.0,1.0,0.0,53.0,10115.0,38437.0,40460.0,10115.0,3.0,5.0,5.0,0.0,692.0,0,22,11,2013
1975,2.0,0.0,85034246.0,1.0,0.0,33.0,22486.0,89125.0,16117.0,22386.0,4.0,4.0,4.0,0.0,523.0,5,6,6,2013
1973,4.0,0.0,121732000.0,0.0,1.0,73.0,47198.83404710921,38437.0,10115.0,46855.445757250265,1.0,7.0,5.0,0.0,767.0,0,5,2,2014
1965,3.0,0.0,124210686.0,0.0,1.0,59.0,80610.0,269176.0,68549.0,10851.0,2.0,5.0,9.0,0.0,523.0,5,6,6,2013
1977,3.0,0.0,76564320.0,1.0,0.0,30.0,8173.0,212152.0,38143.0,9381.0,4.0,6.0,5.0,0.0,523.0,5,6,6,2013
1955,3.0,1.0,170085422.0,0.0,0.0,60.0,106055.0,874755.0,352168.0,246589.0,0.0,5.0,11.0,0.0,433.0,6,8,3,2013
1983,0.0,0.0,48986373.0,1.0,0.0,28.0,17687.0,39761.0,51273.0,10115.0,2.0,4.0,2.0,0.0,567.0,3,20,7,2013
1966,2.0,0.0,82988422.0,1.0,0.0,13.0,10919.0,27701.0,16230.0,26528.0,2.0,4.0,1.0,0.0,433.0,6,8,3,2013
1976,4.0,3.0,140030717.0,0.0,1.0,99.0,36989.0,237580.0,82125.0,100129.0,4.0,4.0,9.0,0.0,572.0,0,25,7,2013
1941,2.0,1.0,108413300.0,0.0,0.0,23.0,67655.0,207910.0,97141.0,17348.0,2.0,9.0,4.0,0.0,576.0,4,29,7,2013
1974,2.0,0.0,59289667.0,1.0,0.0,43.0,2352.0,49847.0,4039.0,3024.0,1.0,0.0,2.0,0.0,558.0,1,11,7,2013
1958,3.0,1.0,155964994.0,0.0,0.0,22.0,49983.0,565744.6,94641.0,72138.0,2.0,5.0,6.0,0.0,523.0,5,6,6,2013
1995,2.0,0.0,16906438.0,0.0,0.0,73.0,44738.0,189597.0,7528.0,40128.0,20.0,2.0,2.0,0.0,572.0,0,25,7,2013
1950,4.0,2.0,98109745.28679654,0.0,1.0,8.0,0.0,10746.0,2276.0,1517.0,3.0,1.0,0.0,0.0,572.0,0,25,7,2013
1989,3.0,1.0,184281052.0,0.0,0.0,90.0,269540.0,1352279.0,73796.57649667405,177449.0,2.0,4.0,6.0,0.0,567.0,3,20,7,2013
1967,2.0,2.0,154389000.0,0.0,0.0,9.0,147679.0,610946.0,317611.0,293335.0,0.0,3.0,6.0,0.0,539.0,1,22,6,2013
1959,1.0,1.0,166517160.0,0.0,0.0,33.0,133927.0,1664009.0,397228.0,260493.0,0.0,7.0,11.0,0.0,576.0,4,29,7,2013
1969,2.0,2.0,64002000.0,1.0,0.0,8.0,8092.0,10115.0,6069.0,8092.0,0.0,0.0,6.0,0.0,811.0,1,21,3,2014
1961,4.0,2.0,116048413.0,0.0,1.0,106.0,135321.0,1035674.0,170439.0,117935.0,5.0,2.0,9.0,0.0,572.0,0,25,7,2013
1968,4.0,2.0,155773508.0,0.0,0.0,22.0,57403.85652173913,840496.0,247904.0,104250.0,1.0,4.0,7.0,0.0,567.0,3,20,7,2013
1956,3.0,2.0,80458082.0,1.0,1.0,19.0,1630.0,2352.0,1176.0,4892.0,1.0,0.0,4.0,0.0,590.0,2,12,8,2013
1953,2.0,1.0,96720614.0,0.0,1.0,20.0,13515.0,333898.0,39230.0,70940.0,4.0,9.0,6.0,0.0,567.0,3,20,7,2013
1962,2.0,0.0,156995823.0,0.0,0.0,61.0,156817.0,1289155.0,174692.0,58737.0,0.0,1.0,5.0,0.0,572.0,0,25,7,2013
1956,2.0,1.0,124319810.0,0.0,0.0,86.0,23988.0,153239.0,29319.0,6663.0,1.0,10.0,8.0,0.0,576.0,4,29,7,2013
1970,3.0,0.0,61379333.0,1.0,0.0,30.0,7085.0,9139.0,7075.0,0.0,2.0,4.0,3.0,0.0,567.0,3,20,7,2013
1960,2.0,2.0,109893653.0,0.0,0.0,11.0,40876.0,253489.0,55658.0,13418.0,5.0,6.0,5.0,0.0,576.0,4,29,7,2013
1964,2.0,0.0,37120783.0,0.0,0.0,50.0,9067.0,61427.0,36937.0,26965.0,4.0,1.0,5.0,0.0,572.0,0,25,7,2013
1971,2.0,3.0,52502000.0,1.0,0.0,18.0,0.0,52598.0,12138.0,6069.0,1.0,6.0,4.0,0.0,260.0,6,16,9,2012
1963,4.0,2.0,117261771.0,0.0,0.0,71.0,6436.0,124721.0,1604.0,4848.0,2.0,3.0,9.0,0.0,567.0,3,20,7,2013
1977,1.0,1.0,29747055.0,1.0,0.0,68.0,88770.44505494506,29148.0,104260.12396694215,74157.0,4.0,2.0,4.0,0.0,433.0,6,8,3,2013
1971,2.0,0.0,163409566.0,0.0,0.0,31.0,96417.0,603097.0,190263.0,74839.50193798449,1.0,5.0,9.0,0.0,523.0,5,6,6,2013
1981,3.0,2.0,92059000.0,1.0,0.0,50.0,24276.0,58667.0,65748.57280513919,10115.0,0.0,0.0,1.0,0.0,458.0,0,2,4,2013
1955,2.0,2.0,109776550.68431772,1.0,0.0,32.0,3291.0,7923.0,3018.0,8228.0,0.0,2.0,4.0,0.0,558.0,1,11,7,2013
1959,1.0,2.0,166511337.0,0.0,0.0,50.0,130005.0,1681431.0,312281.0,241818.0,0.0,8.0,10.0,0.0,576.0,4,29,7,2013
1988,2.0,2.0,151914000.0,0.0,0.0,26.0,323680.0,1258306.0,121380.0,60690.0,0.0,10.0,13.0,0.0,721.0,2,21,12,2013
1975,2.0,1.0,51358000.0,1.0,1.0,42.0,12138.0,34391.0,32368.0,16184.0,5.0,3.0,2.0,0.0,380.0,0,14,1,2013
1944,3.0,1.0,139668000.0,0.0,0.0,30.0,109242.0,552279.0,196231.0,10115.0,3.0,4.0,5.0,0.0,844.0,0,23,4,2014
1969,3.0,0.0,170116516.0,0.0,0.0,69.0,164138.0,1184355.0,220351.0,201382.0,0.0,5.0,8.0,0.0,433.0,6,8,3,2013
1962,3.0,1.0,109776550.68431772,0.0,1.0,68.0,51771.25,146772.0,23716.0,61748.57231404959,1.0,7.0,5.0,0.0,558.0,1,11,7,2013
1953,2.0,2.0,105639109.0,0.0,1.0,57.0,2023.0,23654.0,2988.0,8869.0,0.0,0.0,2.0,0.0,567.0,3,20,7,2013
1984,2.0,0.0,142745000.0,0.0,0.0,67.0,95081.0,1090397.0,44506.0,0.0,3.0,0.0,10.0,0.0,277.0,0,3,10,2012
1959,1.0,1.0,129137404.09213051,1.0,1.0,62.0,16184.0,58667.0,2023.0,0.0,5.0,6.0,7.0,0.0,502.0,5,16,5,2013
1969,2.0,1.0,179475520.0,0.0,0.0,32.0,304671.0,1363556.0,188701.0,286961.0,0.0,7.0,3.0,0.0,558.0,1,11,7,2013
1982,1.0,1.0,54566783.0,1.0,0.0,27.0,6008.0,10840.0,10737.0,9475.0,2.0,4.0,5.0,0.0,572.0,0,25,7,2013
1968,2.0,1.0,150502991.0,0.0,0.0,15.0,200724.0,1476057.0,211056.0,212900.0,2.0,9.0,5.0,0.0,433.0,6,8,3,2013
1973,1.0,2.0,141849364.0,0.0,0.0,43.0,73743.0,1019059.0,133597.0,16383.0,1.0,8.0,6.0,0.0,572.0,0,25,7,2013
1978,2.0,1.0,78139771.0,1.0,0.0,13.0,758.0,565744.6,151.0,0.0,1.0,5.0,2.0,0.0,523.0,5,6,6,2013
1960,2.0,1.0,93851000.0,0.0,1.0,2.0,0.0,14161.0,0.0,0.0,2.0,2.0,5.0,0.0,682.0,0,12,11,2013
1978,0.0,1.0,39820851.0,0.0,0.0,25.0,12358.0,12818.0,7650.0,13039.0,0.0,0.0,2.0,0.0,558.0,1,11,7,2013
1976,3.0,3.0,159047869.0,0.0,0.0,8.0,107224.0,1727463.0,36451.0,163853.0,0.0,6.0,3.0,0.0,433.0,6,8,3,2013
1964,2.0,1.0,130441229.0,0.0,1.0,94.0,49688.0,781481.0,148214.0,83577.0,1.0,3.0,6.0,0.0,558.0,1,11,7,2013
1973,4.0,1.0,119738026.0,0.0,1.0,43.0,2918.0,374088.8282208589,7427.0,4479.0,2.0,3.0,4.0,0.0,558.0,1,11,7,2013
1960,2.0,2.0,121442820.0,0.0,1.0,61.0,54536.0,163749.0,15320.0,73903.0,3.0,4.0,6.0,0.0,590.0,2,12,8,2013
1984,1.0,2.0,115001184.0,1.0,0.0,67.0,66230.0,235832.0,67824.0,64157.0,5.0,5.0,5.0,0.0,590.0,2,12,8,2013
1955,2.0,0.0,152051390.0,0.0,0.0,40.0,81106.40695296523,335894.0,85015.71224489796,74774.0,3.0,10.0,3.0,0.0,576.0,4,29,7,2013
1973,2.0,1.0,147837784.0,0.0,0.0,68.0,60652.0,292222.0,259.0,34353.0,1.0,3.0,3.0,0.0,576.0,4,29,7,2013
1978,2.0,1.0,130077116.0,0.0,0.0,62.0,106987.0,526223.0,106888.0,254301.0,1.0,4.0,8.0,0.0,558.0,1,11,7,2013
1974,4.0,2.0,119936000.0,1.0,1.0,78.0,2023.0,76874.0,10115.0,0.0,3.0,3.0,4.0,0.0,689.0,1,19,11,2013
1957,2.0,4.0,109776550.68431772,0.0,0.0,70.0,40460.0,1068144.0,72828.0,61748.57231404959,3.0,8.0,3.0,0.0,265.0,1,21,9,2012
1975,2.0,2.0,92709000.0,1.0,1.0,9.0,24276.0,220507.0,36414.0,26299.0,9.0,6.0,11.0,0.0,567.0,6,20,7,2013
1959,3.0,0.0,109441579.0,1.0,1.0,12.0,6630.0,134980.0,7956.0,3315.0,9.0,7.0,7.0,0.0,576.0,4,29,7,2013
1954,3.0,1.0,153079656.0,0.0,0.0,52.0,216006.0,529858.0,296034.0,46855.445757250265,0.0,10.0,6.0,0.0,572.0,0,25,7,2013
1976,3.0,2.0,129137404.09213051,0.0,0.0,44.0,95351.0,633579.0,74049.0,9650.0,0.0,5.0,8.0,0.0,523.0,5,6,6,2013
1973,1.0,1.0,83001000.0,1.0,1.0,95.0,0.0,6069.0,8092.0,0.0,3.0,0.0,4.0,0.0,262.0,0,18,9,2012
1963,3.0,2.0,169398394.0,0.0,0.0,52.0,74647.0,1071062.0,99356.0,116750.0,0.0,4.0,10.0,0.0,567.0,3,20,7,2013
1954,2.0,1.0,188653237.0,0.0,0.0,48.0,100838.0,1523838.0,378563.0,59104.15902964959,0.0,3.0,8.0,0.0,590.0,2,12,8,2013
1980,3.0,0.0,64404588.0,0.0,0.0,57.0,9611.0,26823.0,4549.0,65609.06236080178,1.0,1.0,3.0,0.0,567.0,3,20,7,2013
1950,3.0,3.0,134984477.0,0.0,0.0,8.0,14602.0,239819.0,26483.0,17513.0,4.0,5.0,8.0,0.0,576.0,4,29,7,2013
1961,2.0,3.0,134945000.0,0.0,1.0,54.0,48552.0,256921.0,24276.0,40460.0,3.0,5.0,4.0,0.0,572.0,0,25,7,2013
1969,2.0,1.0,120175397.0,0.0,1.0,24.0,20230.0,190951.0,13889.0,43371.0,0.0,7.0,8.0,0.0,567.0,3,20,7,2013
1967,2.0,1.0,125853986.0,0.0,0.0,73.0,25696.0,479296.0,67937.0,64204.0,0.0,3.0,7.0,0.0,576.0,4,29,7,2013
1978,4.0,0.0,116230000.0,1.0,0.0,50.0,167909.0,279174.0,208369.0,101150.0,4.0,6.0,9.0,0.0,424.0,1,27,2,2013
1966,3.0,0.0,140368665.0,0.0,0.0,36.0,40642.0,991666.0,33945.0,66766.0,4.0,2.0,4.0,0.0,523.0,5,6,6,2013
1978,2.0,2.0,108321000.0,0.0,1.0,53.0,18207.0,317611.0,44506.0,0.0,4.0,4.0,7.0,0.0,402.0,0,5,2,2013
1968,2.0,2.0,95078507.0,0.0,1.0,31.0,2749.0,44506.0,1453.0,0.0,4.0,4.0,6.0,0.0,523.0,5,6,6,2013
1988,1.0,1.0,106603487.0,1.0,0.0,30.0,182381.0,474835.0,14472.0,69871.0,2.0,8.0,7.0,0.0,572.0,0,25,7,2013
1972,2.0,4.0,88426723.0,1.0,0.0,83.0,28136.0,206699.0,18390.0,9562.0,4.0,7.0,1.0,0.0,572.0,0,25,7,2013
1953,3.0,1.0,134796209.0,0.0,1.0,66.0,9394.0,117471.0,13578.0,7515.0,3.0,4.0,7.0,0.0,576.0,4,29,7,2013
1971,3.0,0.0,191753823.0,0.0,0.0,48.0,123021.0,1091814.0,339584.0,158101.0,0.0,3.0,8.0,0.0,590.0,2,12,8,2013
1977,3.0,1.0,133906000.0,0.0,1.0,3.0,0.0,463267.0,28322.0,38437.0,3.0,4.0,9.0,0.0,687.0,6,17,11,2013
1974,4.0,1.0,73453650.0,1.0,0.0,48.0,0.0,10497.0,1312.0,0.0,0.0,0.0,1.0,0.0,558.0,1,11,7,2013
1976,2.0,1.0,55839000.0,1.0,0.0,47.0,2023.0,24276.0,28322.0,20230.0,3.0,0.0,6.0,0.0,772.0,2,10,2,2014
1970,2.0,2.0,157185000.0,0.0,1.0,85.0,58667.0,859775.0,24276.0,388416.0,4.0,7.0,3.0,0.0,623.0,0,14,9,2013
1961,4.0,2.0,161282000.0,0.0,1.0,0.0,188139.0,663544.0,339864.0,103173.0,3.0,7.0,13.0,0.0,650.0,0,11,10,2013
1968,2.0,1.0,120678000.0,0.0,1.0,51.0,14161.0,224553.0,78897.0,52598.0,5.0,10.0,13.0,0.0,541.0,5,24,6,2013
1981,2.0,1.0,77965406.0,0.0,0.0,9.0,6509.0,26214.0,24936.0,36722.0,1.0,2.0,0.0,0.0,523.0,5,6,6,2013
1943,4.0,0.0,127494000.0,0.0,0.0,71.0,32368.0,530026.0,161840.0,135541.0,1.0,6.0,8.0,0.0,847.0,0,26,4,2014
1972,3.0,2.0,76312000.0,1.0,0.0,46.0,2023.0,78897.0,10115.0,6069.0,0.0,0.0,3.0,0.0,631.0,0,22,9,2013
1987,1.0,3.0,70066000.0,1.0,0.0,24.0,2023.0,8092.0,6069.0,0.0,0.0,0.0,4.0,0.0,433.0,2,8,3,2013
1972,2.0,1.0,173929485.0,0.0,0.0,10.0,99149.0,1317729.0,107387.0,301298.0,0.0,7.0,7.0,0.0,433.0,6,8,3,2013
1947,2.0,2.0,83934000.0,0.0,0.0,47.0,26299.0,20230.0,42483.0,10115.0,2.0,4.0,5.0,0.0,613.0,0,4,9,2013
1959,1.0,0.0,166355549.0,0.0,0.0,81.0,114636.0,1941971.0,127894.0,175999.0,0.0,4.0,12.0,0.0,576.0,4,29,7,2013
1978,2.0,1.0,53627560.0,0.0,0.0,15.0,27615.0,56450.0,13293.0,29991.0,2.0,4.0,2.0,0.0,558.0,1,11,7,2013
1976,2.0,0.0,181636485.0,0.0,0.0,48.0,309161.0,1918869.0,231754.0,245784.0,0.0,5.0,8.0,0.0,433.0,6,8,3,2013
1973,1.0,2.0,49103000.0,1.0,0.0,50.0,8092.0,374088.8282208589,4046.0,6069.0,0.0,4.0,3.0,0.0,335.0,1,30,11,2012
1981,2.0,2.0,84236876.0,1.0,0.0,64.0,23334.0,175914.0,5598.0,36884.0,4.0,6.0,5.0,0.0,523.0,5,6,6,2013
1965,2.0,1.0,85103041.0,1.0,0.0,22.0,88770.44505494506,155603.0,8583.0,18753.0,4.0,4.0,6.0,0.0,433.0,6,8,3,2013
1956,2.0,2.0,130944263.0,0.0,0.0,10.0,74513.0,872120.0,74786.0,36617.0,2.0,4.0,4.0,0.0,572.0,0,25,7,2013
1959,3.0,3.0,134102621.0,0.0,0.0,1.0,88770.44505494506,900362.0,159271.0,93076.54098360655,0.0,2.0,6.0,0.0,433.0,6,8,3,2013
1962,3.0,2.0,86461987.0,0.0,0.0,14.0,256422.0,283013.0,131987.0,81327.0,0.0,8.0,7.0,0.0,572.0,0,25,7,2013
1952,3.0,1.0,164834512.0,0.0,0.0,78.0,206346.0,1576608.0,17317.0,104186.0,2.0,4.0,8.0,0.0,576.0,4,29,7,2013
1974,3.0,2.0,119790109.0,0.0,1.0,79.0,51771.25,112093.0,17863.0,33810.0,3.0,3.0,6.0,0.0,558.0,1,11,7,2013
1984,2.0,2.0,166459000.0,0.0,0.0,25.0,265013.0,1549618.0,52598.0,378301.0,2.0,3.0,7.0,0.0,459.0,5,3,4,2013
1978,2.0,0.0,40859694.0,0.0,0.0,8.0,12972.0,17874.0,20689.0,5694.0,0.0,1.0,1.0,0.0,567.0,3,20,7,2013
1970,2.0,1.0,104263684.0,0.0,0.0,28.0,34513.0,419205.0,180818.0,64179.0,1.0,4.0,3.0,0.0,567.0,3,20,7,2013
1992,2.0,0.0,61008435.0,1.0,0.0,46.0,601.0,32585.0,24058.0,1855.0,0.0,4.0,2.0,0.0,572.0,0,25,7,2013
1980,1.0,1.0,139701000.0,0.0,0.0,50.0,198254.0,912373.0,445060.0,204323.0,0.0,4.0,8.0,0.0,272.0,0,28,9,2012
1972,0.0,1.0,57341000.0,1.0,0.0,18.0,8092.0,4046.0,78026.8198757764,6069.0,0.0,4.0,0.0,0.0,595.0,1,17,8,2013
1989,2.0,1.0,45076000.0,1.0,0.0,31.0,26299.0,24276.0,12138.0,34391.0,4.0,5.0,5.0,0.0,407.0,0,10,2,2013
1963,1.0,1.0,164188357.0,0.0,0.0,51.0,80291.0,546857.0,247148.0,163779.0,0.0,4.0,10.0,0.0,523.0,5,6,6,2013
1956,3.0,2.0,109776550.68431772,0.0,1.0,50.0,8092.0,52598.0,18207.0,0.0,3.0,5.0,5.0,0.0,730.0,1,30,12,2013
1965,2.0,1.0,131453241.0,0.0,1.0,103.0,75299.0,157827.0,27373.0,89743.0,3.0,5.0,3.0,0.0,590.0,2,12,8,2013
1960,3.0,2.0,113232360.0,0.0,1.0,53.0,7908.0,119770.0,3172.0,9540.0,3.0,10.0,4.0,0.0,576.0,4,29,7,2013
1972,3.0,0.0,159339000.0,0.0,0.0,44.0,44506.0,1242122.0,163863.0,127449.0,0.0,6.0,10.0,0.0,469.0,1,13,4,2013
1961,3.0,1.0,72031421.0,1.0,0.0,38.0,6496.0,41373.0,2042.0,61748.57231404959,6.0,1.0,5.0,0.0,558.0,1,11,7,2013
1968,2.0,2.0,161427726.0,0.0,0.0,60.0,25291.0,503553.0,107888.0,78508.0,3.0,4.0,6.0,0.0,590.0,2,12,8,2013
1984,3.0,1.0,183033272.0,0.0,0.0,36.0,121483.0,396122.0,136445.0,111978.0,0.0,7.0,10.0,0.0,567.0,3,20,7,2013
1965,2.0,2.0,151097693.0,0.0,0.0,82.0,171134.0,542058.0,128104.0,125208.0,2.0,9.0,6.0,0.0,576.0,4,29,7,2013
1969,3.0,1.0,107051205.0,0.0,1.0,61.0,21995.0,102216.0,28734.0,6767.0,1.0,4.0,12.0,0.0,558.0,1,11,7,2013
1974,4.0,2.0,154918516.0,0.0,0.0,13.0,57403.85652173913,968873.0,343613.0,156976.0,1.0,3.0,5.0,0.0,567.0,3,20,7,2013
1970,2.0,1.0,128080540.0,0.0,1.0,22.0,0.0,324656.0,36561.0,26078.0,1.0,6.0,7.0,0.0,558.0,1,11,7,2013
1949,3.0,2.0,105673726.22727273,0.0,0.0,91.0,51634.53116531165,106272.0,85073.9623655914,5152.0,1.0,5.0,5.0,0.0,590.0,2,12,8,2013
1973,2.0,1.0,119674666.0,0.0,1.0,15.0,20067.0,179803.0,10054.0,52415.0,1.0,6.0,8.0,0.0,567.0,3,20,7,2013
1968,3.0,1.0,118143133.0,0.0,0.0,85.0,5796.0,143516.0,544.0,15134.0,3.0,6.0,6.0,0.0,567.0,3,20,7,2013
1973,4.0,2.0,135013000.0,0.0,1.0,42.0,0.0,894166.0,54621.0,133518.0,5.0,9.0,12.0,0.0,507.0,2,21,5,2013
1975,2.0,2.0,131765371.0,0.0,0.0,71.0,53835.0,499327.0,60749.0,52085.0,1.0,5.0,12.0,0.0,572.0,0,25,7,2013
1958,3.0,2.0,139553710.0,0.0,0.0,62.0,9608.0,104187.0,3251.0,0.0,3.0,4.0,5.0,0.0,567.0,3,20,7,2013
1943,2.0,1.0,107872693.0,0.0,0.0,29.0,56128.0,198829.0,82471.0,14204.0,1.0,9.0,4.0,0.0,576.0,4,29,7,2013
1969,1.0,1.0,165810335.0,0.0,0.0,26.0,240050.0,1542164.0,350848.0,196033.0,0.0,4.0,9.0,0.0,576.0,4,29,7,2013
1976,4.0,2.0,174526000.0,0.0,0.0,34.0,38437.0,1703366.0,42483.0,194208.0,2.0,7.0,7.0,0.0,879.0,6,28,5,2014
1986,2.0,0.0,174434922.0,0.0,0.0,91.0,104717.0,368676.0,77998.0,84663.0,0.0,4.0,12.0,0.0,523.0,5,6,6,2013
1978,2.0,2.0,146454000.0,2.0,0.0,32.0,254898.0,354025.0,32368.0,119357.0,0.0,8.0,9.0,0.0,800.0,0,10,3,2014
1976,2.0,0.0,15356197.0,0.0,1.0,89.0,18058.0,43704.0,20205.0,15036.0,2.0,11.0,2.0,0.0,558.0,1,11,7,2013
1968,2.0,1.0,147933950.0,0.0,0.0,17.0,62296.0,275245.0,16066.0,7077.0,1.0,4.0,10.0,0.0,576.0,4,29,7,2013
1981,2.0,1.0,83083000.0,1.0,1.0,17.0,16184.0,46529.0,0.0,0.0,3.0,3.0,2.0,0.0,347.0,2,12,12,2012
1975,2.0,2.0,158163566.0,0.0,0.0,86.0,48892.0,821629.0,480589.0,24479.0,1.0,1.0,8.0,0.0,558.0,1,11,7,2013
1976,2.0,0.0,97117000.0,0.0,0.0,27.0,40460.0,48552.0,89012.0,36414.0,2.0,2.0,3.0,0.0,723.0,0,23,12,2013
1972,3.0,0.0,80732848.0,1.0,0.0,40.0,11531.0,66892.0,2023.0,9440.0,3.0,4.0,2.0,0.0,523.0,5,6,6,2013
1964,2.0,0.0,63409537.0,1.0,0.0,17.0,1512.0,28490.0,5690.0,5558.0,3.0,4.0,3.0,0.0,572.0,0,25,7,2013
1951,2.0,1.0,98962000.0,0.0,1.0,36.0,26299.0,159817.0,12138.0,24276.0,5.0,6.0,6.0,1.0,380.0,1,14,1,2013
1962,3.0,1.0,100005938.0,0.0,1.0,59.0,1616.0,40519.0,4046.0,812.0,3.0,4.0,4.0,0.0,567.0,3,20,7,2013
1978,0.0,1.0,52877470.0,1.0,0.0,47.0,6069.0,19011.0,49619.0,0.0,2.0,0.0,0.0,0.0,567.0,3,20,7,2013
1960,2.0,0.0,185666280.0,0.0,0.0,78.0,68549.0,912702.0,207150.0,74839.50193798449,2.0,3.0,6.0,0.0,523.0,5,6,6,2013
1972,2.0,0.0,45161000.0,1.0,0.0,76.0,0.0,24276.0,14161.0,6069.0,2.0,4.0,2.0,0.0,581.0,0,3,8,2013
1983,1.0,1.0,66058000.0,0.0,0.0,15.0,16184.0,4046.0,10115.0,59104.15902964959,2.0,0.0,2.0,0.0,552.0,2,5,7,2013
1961,3.0,2.0,66081847.0,0.0,1.0,91.0,20978.0,58327.0,17680.0,5694.0,0.0,2.0,4.0,0.0,572.0,0,25,7,2013
1980,1.0,1.0,165021521.0,0.0,0.0,20.0,358483.0,1406186.0,299089.0,63318.49794238683,0.0,2.0,8.0,0.0,576.0,4,29,7,2013
1957,2.0,2.0,151895227.0,0.0,1.0,66.0,158313.0,336680.0,168404.0,61209.0,3.0,10.0,7.0,0.0,576.0,4,29,7,2013
1972,2.0,0.0,139478044.0,0.0,0.0,39.0,110374.0,341470.0,36378.0,147488.0,2.0,8.0,4.0,0.0,576.0,4,29,7,2013
1975,2.0,2.0,49038025.0,1.0,0.0,63.0,2596.0,19094.0,30377.0,23421.0,1.0,2.0,3.0,0.0,433.0,6,8,3,2013
1952,2.0,3.0,43427000.0,1.0,1.0,34.0,51771.25,0.0,78026.8198757764,10115.0,0.0,4.0,5.0,1.0,820.0,1,30,3,2014
1976,1.0,2.0,114051393.0,0.0,0.0,73.0,76855.0,257590.0,75296.0,70897.0,4.0,5.0,8.0,0.0,590.0,2,12,8,2013
1973,2.0,2.0,138318921.0,0.0,0.0,33.0,26766.0,622580.0,184366.0,74839.50193798449,2.0,6.0,9.0,0.0,523.0,5,6,6,2013
1957,2.0,1.0,178997000.0,0.0,1.0,54.0,78897.0,582624.0,105196.0,115311.0,0.0,7.0,3.0,0.0,511.0,1,25,5,2013
1982,2.0,0.0,128058000.0,0.0,1.0,54.0,97104.0,208369.0,113288.0,70805.0,3.0,1.0,10.0,0.0,587.0,0,9,8,2013
1975,1.0,2.0,40830000.0,0.0,0.0,100.0,8092.0,0.0,16184.0,14161.0,2.0,0.0,3.0,0.0,808.0,0,18,3,2014
1959,2.0,3.0,161228963.0,0.0,0.0,36.0,38437.0,898677.0,287377.0,27110.0,4.0,1.0,8.0,0.0,590.0,2,12,8,2013
1946,2.0,2.0,151464000.0,0.0,0.0,18.0,161840.0,1252237.0,104260.12396694215,360094.0,0.0,3.0,6.0,0.0,780.0,6,18,2,2014
1984,3.0,2.0,60631000.0,1.0,0.0,9.0,8092.0,6069.0,0.0,0.0,1.0,0.0,1.0,0.0,752.0,0,21,1,2014
