tahun_kelahiran,belanja_daging,belanja_ikan,belanja_kue,belanja_buah,terakhir_belanja,pendapatan,pembelian_web,pembelian_toko,day_after,jumlah_promosi
1972.0,611171.0,106595.0,45348.0,128231.0,61,173707643.0,7,9,497,5
1974.0,341887.0,115311.0,299404.0,396508.0,14,163139000.0,4,12,667,0
1972.0,640394.0,121098.0,187729.0,148754.0,87,176262985.0,6,10,506,5
1978.0,1576537.0,124937.0,93779.0,120085.0,70,188882814.0,3,8,548,5
1990.0,27243.0,3327.0,0.0,17488.0,16,107857487.0,0,2,674,0
1959.0,99127.0,34391.0,12138.0,22253.0,54,110038000.0,9,6,570,0
1952.0,235239.0,20258.0,29329.0,55712.0,48,134630130.0,5,7,598,4
1981.0,22253.0,20230.0,22253.0,12727.7216796875,35,25301000.0,1,2,337,0
1965.0,437474.0,150278.0,208511.0,127817.0,37,122894539.0,7,2,529,1
1974.0,165886.0,147679.0,143633.0,8092.0,52,120748000.0,4,7,542,0
1971.0,91765.0,15753.0,3500.0,9024.0,6,95024085.0,5,5,576,5
1974.0,22253.0,4046.0,2023.0,2023.0,72,63821000.0,1,1,875,1
1968.0,832709.0,187349.0,131200.06,144044.0,65,124384244.0,10,4,465,5
1972.0,27723.0,14444.0,1925.0,15116.0,128,80844935.0,4,5,599,0
1986.0,60690.0,14161.0,4046.0,10115.0,4,31357000.0,6,3,315,0
1987.0,918943.0,350682.0,113777.91,10531.0,18,138590355.0,2,5,542,5
1972.0,1475593.0,80597.0,277238.0,72713.0,16,174353967.0,8,9,518,6
1976.0,261406.0,18603.0,793.0,15628.0,52,56372241.0,2,4,425,2
1970.0,348613.0,158329.0,86343.0,237687.0,40,143342270.0,4,11,540,1
1981.0,699128.0,123140.0,50312.0,107866.0,53,153814093.0,4,10,541,2
1973.0,1220829.0,81846.0,71578.0,210399.0,97,155336573.0,3,6,536,1
1968.0,19239.0,16532.0,18513.0,5650.0,12,15564369.0,17,1,568,2
1974.0,38437.0,20230.0,10115.0,10115.0,58,66459316.0,0,3,576,0
1975.0,68782.0,4046.0,8092.0,5484.83984375,47,76789000.0,3,1,667,0
1958.0,76757.0,3757.0,0.0,16679.0,66,110627219.0,6,6,519,5
1980.0,46221.0,4925.0,923.0,16491.0,29,82922758.0,2,2,540,2
1977.0,25492.0,60544.0,10759.0,9792.0,48,52349606.0,0,4,588,3
1977.0,36590.0,1683.0,49706.0,9273.0,34,32582637.0,4,4,539,6
1988.0,1834459.0,195355.0,288181.0,243851.0,31,191773904.0,6,10,628,5
1981.0,325703.0,91035.0,64736.0,58667.0,44,142748000.0,13,10,316,0
1972.0,78897.0,70805.0,48552.0,32368.0,26,45453000.0,6,0,510,5
1982.0,35561.0,37536.0,39235.0,15943.0,11,77728140.0,2,0,504,5
1962.0,1135467.0,135401.0,198462.0,63200.0,25,171143607.0,4,11,609,3
1967.0,78897.0,2023.0,12138.0,12138.0,22,136780000.0,2,6,578,0
1962.0,390150.56,115618.0,76050.0,116182.0,21,152266330.0,9,4,533,4
1996.0,184922.0,111933.0,66151.0,22110.0,36,68996571.44,1,1,515,0
1966.0,877982.0,46529.0,54621.0,66759.0,89,138651000.0,0,7,722,0
1974.0,1596177.0,148914.0,146954.0,192797.0,27,181634546.0,5,9,561,6
1972.0,122649.0,7192.0,8616.0,11238.0,21,72997045.0,3,3,556,6
1955.0,155771.0,2023.0,4046.0,12515.33162109375,66,83448000.0,3,4,373,0
1960.0,397394.0,167502.0,206627.0,230689.0,88,137669569.0,9,7,534,3
1968.0,860619.0,7180.0,3657.0,4112.0,51,100432731.0,2,4,573,3
1973.0,86779.0,60455.0,26257.0,18148.0,38,102020389.0,6,2,568,4
1970.0,347248.0,260504.0,5096.0,100784.0,21,152801167.0,10,10,543,4
1987.0,1053481.0,74980.0,107791.0,101798.0,19,166024116.0,2,11,541,6
1967.0,366972.0,98257.0,33821.0,104476.0,72,124414311.0,6,8,532,5
1950.0,862785.0,83587.0,90854.0,27845.0,82,166041958.0,10,6,636,4
1990.0,1520566.0,184115.0,248312.0,208076.0,26,190372010.0,7,10,608,5
1949.0,754006.0,255557.0,189774.0,193816.0,63,101415589.0,4,9,530,3
1957.0,1015546.0,394485.0,6069.0,129472.0,42,132659000.0,2,5,744,0
1980.0,896189.0,70805.0,115311.0,58667.0,96,159842000.0,4,12,746,1
1953.0,229738.0,27315.0,10551.0,20230.0,59,121870021.0,7,10,585,3
1964.0,1295426.0,137371.0,189102.0,106030.0,36,170971905.0,4,9,567,3
1955.0,335789.0,117678.0,74879.0,162012.0,42,151946842.22,10,4,513,4
1962.0,100301.0,12213.0,0.0,5350.0,33,77546550.0,3,2,506,5
1960.0,777460.0,313953.0,43985.0,61334.0,77,165078883.0,2,11,584,5
1971.0,621061.0,101150.0,86989.0,84966.0,15,124485000.0,9,7,538,6
1982.0,667313.0,269517.0,92373.0,2749.0,36,138530064.0,5,7,554,5
1983.0,2023.0,0.0,0.0,0.0,75,37651000.0,0,3,635,0
1971.0,307872.0,35887.0,89663.82,98112.0,36,139616362.0,8,4,558,4
1972.0,986682.0,135811.0,65120.0,43398.0,20,139481223.0,4,5,558,5
1975.0,1138249.0,229558.0,254542.0,115024.0,65,167979576.0,5,7,512,5
1967.0,23644.34400390625,12677.0,6810.0,0.0,79,45118112.0,0,1,711,0
1969.0,17484.0,361.0,2530.0,2023.0,54,25464580.0,8,3,586,2
1953.0,1438260.0,209679.47,144963.0,58205.0,43,201165482.0,5,8,623,5
1963.0,130848.0,26272.0,17937.0,5556.0,2,113976624.0,9,10,562,0
1974.0,259645.0,106838.0,110751.0,30918.0,67,138511110.0,7,11,577,1
1969.0,89031.0,0.0,4049.0,2024.0,70,117163418.0,2,10,616,3
1959.0,475762.0,207749.0,189420.0,137612.0,9,63545739.0,8,5,454,6
1961.0,1434734.0,236945.0,226771.0,40574.0,22,205687685.0,5,10,594,5
1983.0,1504428.0,51406.0,364344.0,256077.0,27,166435946.0,3,6,545,5
1947.0,475405.0,103173.0,212415.0,42483.0,29,102145000.0,9,12,554,0
1959.0,1917258.0,156693.0,186507.0,113469.0,76,166392871.0,4,12,568,4
1968.0,879645.0,225137.0,36991.0,84389.0,45,166066636.0,1,11,511,5
1980.0,767664.0,156606.85,48117.0,58525.0,27,165544238.0,2,10,528,5
1976.0,38641.0,41967.0,3841.0,7809.0,41,69520776.0,4,2,547,2
1973.0,515865.0,163863.0,82943.0,44506.0,57,151942000.0,7,10,676,4
1953.0,574532.0,109242.0,93058.0,139587.0,48,127481000.0,9,8,274,6
1979.0,840955.0,70378.0,40766.0,54192.0,22,165350617.0,3,7,544,5
1961.0,8092.0,10115.0,0.0,0.0,27,103207000.0,0,2,835,0
1970.0,731129.8125,48552.0,82943.0,198254.0,70,140846000.0,6,5,561,2
1960.0,1952473.0,111138.0,171666.0,114711.0,83,166346507.0,4,11,571,4
1979.0,19320.0,14077.0,17214.0,3674.0,48,31356466.0,3,2,566,2
1986.0,225229.0,66892.0,81729.0,76402.0,57,114837972.0,4,7,547,2
1964.0,436421.0,154153.0,80294.0,100999.0,66,151817208.0,8,8,518,4
1959.0,10493.0,523.0,2619.0,2546.0,49,83977498.99,2,0,593,3
1960.0,1584358.0,302759.0,184135.0,198131.0,29,150669774.0,5,5,571,6
1970.0,84637.0,16889.0,2728.0,10773.0,11,94927451.0,6,4,566,5
1990.0,1846999.0,198254.0,297381.0,248829.0,30,191726000.0,6,11,777,5
1951.0,161030.35,5586.0,6839.0,17384.0,75,117506777.0,6,6,614,3
1968.0,139552.0,16319.0,18647.0,1243.0,66,85963436.0,7,3,451,6
1986.0,26299.0,12138.0,0.0,2023.0,67,54703000.0,1,3,461,1
1979.0,4046.0,34391.0,70805.0,8092.0,75,31919000.0,1,3,225,0
1961.0,1246808.0,154822.0,83123.0,132208.0,38,169235767.0,6,12,565,1
1949.0,99547.0,4426.0,0.0,1221.0,3,122729321.0,4,9,529,5
1950.0,956129.0,120085.0,111868.0,36250.0,69,166117841.0,10,5,570,4
1990.0,263530.0,412300.0,114159.0,197240.0,60,136628099.94,5,8,644,2
1988.0,32368.0,12138.0,4046.0,4046.0,55,58555000.0,1,3,869,0
1992.0,58667.0,32368.0,10115.0,28322.0,4,44865000.0,2,2,827,3
1948.0,109161.0,104.0,14370.0,157.0,48,115733176.0,7,7,599,0
1976.0,1346713.0,149977.0,175338.0,195169.0,74,170150481.0,6,6,556,6
1967.0,307856.0,28814.0,14878.63,67774.0,5,147953453.0,4,12,599,4
1970.0,565655.666875,80410.0,42383.0,65505.0,2,133994948.0,3,7,644,6
1988.0,2023.0,10115.0,32368.0,26299.0,3,42633000.0,3,5,304,1
1976.0,27399.0,62169.0,10481.0,11031.0,43,51380329.0,0,3,563,3
1972.0,157794.0,113288.0,30345.0,74851.0,62,98554000.0,7,5,720,2
1985.0,267263.0,224326.0,300308.0,43966.0,88,181033740.0,7,9,590,1
1977.0,1405748.0,255426.0,123459.16,354746.0,25,164685545.94,1,8,532,4
1970.0,1001376.0,100482.0,66370.0,43085.0,25,139815505.0,3,5,562,5
1971.0,54621.0,6069.0,20230.0,18207.0,98,108601000.0,4,4,793,0
1980.0,139635.0,45795.0,27814.0,20902.0,39,84143008.0,9,3,554,6
1963.0,1431983.0,264004.0,224280.7,191797.0,16,150717337.0,7,5,529,6
1960.0,83251.0,62826.0,36218.0,27212.0,57,75500616.0,3,2,525,1
1963.0,277151.0,4046.0,32368.0,18207.0,33,77687000.0,3,6,442,6
1965.0,480998.0,218952.0,209683.0,96193.0,36,164124709.0,5,9,556,5
1990.0,889276.0,156773.0,153417.0,129266.0,19,187753518.0,10,10,545,5
1964.0,136062.0,122607.0,27785.0,82913.0,89,99215240.0,1,8,474,1
1960.0,45172.0,7203.0,4819.73,10067.0,87,97930475.0,4,8,627,5
1977.0,47382.0,12125.0,2437.0,9298.0,5,78885377.0,0,4,615,0
1976.0,994052.0,158663.0,156821.23,211143.0,43,140996794.0,6,8,546,1
1967.0,1610034.0,54057.0,133677.0,212247.16,88,165827486.0,8,8,545,4
1985.0,105341.0,118191.0,56534.0,75963.0,31,76270113.0,0,4,505,5
1974.0,121380.0,10115.0,62713.0,24276.0,3,114442694.14,4,6,584,1
1966.0,48697.0,10870.0,2632.0,10163.0,38,93386407.0,4,4,632,5
1971.0,272494.0,34337.0,29426.0,78260.0,74,117674047.0,6,5,506,4
1958.0,109242.0,8092.0,10115.0,16184.0,84,102971000.0,0,6,673,1
1981.0,929724.0,281800.0,73761.0,36336.0,6,138361010.0,6,7,547,5
1962.0,47447.0,0.0,15309.0,5425.0,82,64844125.0,1,1,646,2
1972.0,1226805.0,256872.0,74841.0,159594.0,59,160177099.83,3,6,529,0
1975.0,1558989.0,236638.0,130488.0,297032.0,38,165337539.0,2,9,524,4
1988.0,1921638.0,95180.0,75239.0,159972.0,61,190741243.0,3,10,543,5
1916.0,1285650.0,185283.0,131765.0,269596.0,46,169928039.0,3,4,606,3
1988.0,24276.0,6069.0,0.0,8092.0,94,45127000.0,1,1,582,1
1973.0,153748.0,16184.0,18069.160390625,22253.0,86,88414000.0,6,4,647,0
1973.0,84751.0,58184.0,25851.0,17580.0,39,102024158.0,6,2,562,4
1960.0,853706.0,66759.0,32368.0,76874.0,8,130955000.0,6,6,318,0
1960.0,2023.0,0.0,8092.0,0.0,13,91486000.0,4,1,819,0
1974.0,38078.5480078125,6970.0,17124.0,1121.0,63,77080009.0,1,4,617,1
1941.0,210392.0,101150.0,18207.0,70805.0,22,108561000.0,9,4,826,4
1979.0,831453.0,184093.0,141610.0,101150.0,88,154836000.0,6,11,703,1
1961.0,305473.0,97104.0,14161.0,36414.0,90,150039000.0,2,7,727,0
1974.0,209620.0,1176.0,42153.0,13644.0,63,84155232.0,6,6,468,5
1976.0,97104.0,40460.0,18207.0,0.0,32,101927000.0,1,1,255,0
1951.0,671636.0,36414.0,70805.0,72828.0,66,163292000.0,7,10,300,0
1968.0,137564.0,4046.0,0.0,4046.0,10,112723000.0,11,8,368,1
1951.0,18734.0,9741.0,7344.0,1121.0,67,14353838.0,0,0,641,2
1959.0,222220.0,18994.0,32197.0,31010.0,38,140776741.0,5,6,625,4
1969.0,10518.0,1211.0,0.0,1619.0,31,80704324.0,2,1,636,2
1978.0,137564.0,18207.0,0.0,16184.0,38,96194000.0,6,9,698,0
1984.0,550566.0,68196.0,57987.0,81320.0,60,166286282.0,6,6,512,6
1970.0,75016.0,47280.0,23904.0,14854.0,48,102042252.0,6,3,558,4
1985.0,40728.0,11658.0,9050.0,0.0,24,92401190.0,0,3,602,0
1985.0,64605.0,14111.0,12460.0,15681.0,73,49859833.0,5,0,539,0
1951.0,206388.0,130948.9,29725.0,230203.0,44,126633889.0,6,4,487,0
1954.0,14491.0,247.0,0.0,1940.0,59,75540562.92,2,0,645,3
1960.0,112932.0,15783.0,3587.0,15524.0,75,124799515.0,7,7,616,4
1964.0,826448.0,96190.0,81465.0,102321.0,45,169315104.0,3,10,546,3
1980.0,51095.0,4196.0,3147.0,5993.0,55,91282746.0,1,3,640,1
1965.0,220201.0,5656.0,34809.0,6074.0,41,81447204.0,5,3,456,5
1962.0,1812237.0,76382.0,154726.0,155560.0,88,166147421.0,6,10,564,4
1970.0,44506.0,0.0,0.0,2023.0,17,94357000.0,5,4,759,5
1973.0,186418.0,64656.0,55701.0,58693.0,45,82760916.0,3,3,525,6
1970.0,165013.0,3319.0,31097.0,3599.0,70,105307055.0,5,6,559,0
1944.0,1311349.0,129592.0,44606.0,83245.0,80,191518203.0,6,5,633,5
1983.0,29769.0,22006.0,11973.0,328.0,50,49857315.0,0,0,569,0
1966.0,532834.0,106309.44,50540.0,88337.0,79,135496087.78,8,6,515,5
1981.0,38552.9453125,30345.0,14161.0,16184.0,19,56931000.0,3,5,697,0
1956.0,380324.0,91035.0,78897.0,86989.0,7,103476000.0,9,8,327,1
1979.0,14161.0,19139.478515625,20230.0,24276.0,80,35150000.0,3,1,762,2
1980.0,1375752.0,127360.0,327879.0,200682.0,42,167130226.0,4,7,559,5
1962.0,693428.0,138259.0,43847.0,51178.0,33,156752988.0,4,8,589,3
1967.0,47271.0,1286.0,1473.0,2023.0,6,73981101.0,0,5,616,0
1985.0,1401921.0,53655.0,321901.0,225180.0,28,166215754.0,3,7,544,5
1952.0,1036817.44,99127.0,129472.0,28322.0,13,170698000.0,4,11,808,1
1963.0,242896.0,6775.0,71470.0,17256.0,67,90339663.0,3,0,550,0
1949.0,226126.0,4411.0,21895.0,5961.0,48,112420551.0,12,4,561,6
1951.0,729745.0,98288.0,109963.0,91594.62,40,175593608.0,8,13,572,1
1975.0,347941.0,43673.0,148147.0,117090.0,84,138345530.0,7,5,537,4
1959.0,1528426.0,49466.0,4750.0,324395.0,1,131792630.0,2,6,603,6
1971.0,42824.0,15802.0,4236.0,1221.0,13,52711547.0,4,3,598,6
1961.0,16184.0,1344.0,2689.0,2689.0,50,90328832.0,1,1,650,2
1971.0,347705.0,248887.84,1801.0,98405.0,22,152819806.0,10,10,563,4
1964.0,90487.0,20602.0,16337.441494140625,49296.0,80,109751847.0,6,4,601,0
1974.0,232645.0,72828.0,41683.1602734375,32368.0,47,56184000.0,7,2,447,0
1972.0,28401.0,10551.0,26219.0,11939.0,16,49160873.0,3,3,579,3
1955.0,12138.0,0.0,12138.0,0.0,33,25842000.0,0,4,594,0
1984.0,216461.0,273105.0,190162.0,40460.0,50,134886000.0,3,11,577,1
1982.0,1468698.0,97104.0,155771.0,218484.0,78,170176000.0,7,5,519,6
1980.0,20053.0,2462.0,3548.67,2462.0,46,103148602.0,1,3,630,0
1966.0,52598.0,0.0,0.0,4046.0,32,114832000.0,6,7,910,3
1953.0,313232.0,79367.0,55796.0,51328.0,31,96481250.0,10,4,487,3
1964.0,74502.0,41398.0,44404.0,17484.0,35,77875895.0,1,2,521,5
1975.0,164072.0,13775.0,27070.0,30683.0,50,83604445.0,6,4,476,5
1987.0,896702.0,111934.0,203381.0,162339.0,88,150209460.0,9,8,516,4
1985.0,23155.0,9667.0,16865.0,18662.0,36,42601420.0,5,2,600,0
1986.0,139587.0,169932.0,76874.0,70805.0,74,77907000.0,2,5,281,0
1979.0,38437.0,6069.0,30345.0,0.0,93,31738000.0,6,5,493,0
1960.0,58846.0,3944.0,0.0,11794.0,43,85633619.0,4,1,578,1
1963.0,35690.0,6002.0,0.0,3588.0,54,100522712.0,3,5,630,3
1962.0,54615.0,4046.0,1618.0,1213.0,65,99659936.0,4,3,639,3
1968.0,32368.0,14161.0,16184.0,18207.0,95,82041000.0,4,1,512,0
1955.0,32368.0,8092.0,4046.0,0.0,46,85711600.0,4,5,835,1
1977.0,24565.0,7441.0,6863.0,3395.0,29,69796599.0,2,3,622,2
1969.0,714796.0,113340.0,81890.0,45558.0,63,153760935.0,5,11,547,4
1972.0,454168.0,149543.0,306333.0,53731.0,48,213017327.0,4,11,572,2
1948.0,234756.0,63140.0,9435.0,55211.0,43,109622793.0,9,6,601,4
1969.0,69961.0,22779.0,0.0,1369.0,48,75153084.0,3,3,538,0
1967.0,42338.0,25360.0,10909.0,13727.0,29,43279588.0,3,0,568,3
1969.0,2476193.0,176754.27,114334.0,19064.0,22,263538206.0,1,5,622,2
1956.0,178680.0,11244.0,22253.0,4630.0,31,112547078.0,8,4,569,6
1970.0,662804.0,223860.0,305502.0,86599.0,68,160140124.0,1,3,522,0
1966.0,1584310.0,254796.0,197810.0,184572.0,88,174989469.0,7,9,549,6
1975.0,1133167.0,259145.0,183718.0,89673.0,41,178471707.0,7,10,544,6
1987.0,838727.0,336254.0,115685.0,3664.0,22,138589264.0,3,6,529,5
1954.0,215132.0,56594.0,32765.0,14384.0,6,61126725.0,0,10,467,0
1974.0,240737.0,26299.0,32368.0,16184.0,25,126293000.0,3,8,551,0
1952.0,1192869.0,212649.0,165162.0,57568.0,63,166310292.0,9,7,535,4
1964.0,344446.0,76041.0,109837.0,100118.140234375,70,123138587.0,2,12,508,2
1971.0,163863.0,24276.0,10115.0,4046.0,80,92991000.0,5,5,818,3
1988.0,1914350.0,105244.0,96929.0,168648.0,58,190837394.0,3,9,560,5
1975.0,105329.0,15610.0,23399.0,20207.93,37,84725106.0,4,4,544,5
1970.0,634310.43,97373.0,133249.0,156607.0,42,151414893.0,8,4,511,4
1968.0,50575.0,0.0,8092.0,2023.0,84,98033000.0,0,2,394,1
1970.0,1578652.0,75484.0,205336.0,41123.0,49,174302740.0,5,7,537,6
1963.0,1026471.0,59970.0,85166.0,89443.0,58,164659481.0,4,9,548,6
1977.0,12138.0,0.0,4046.0,0.0,34,62302000.0,3,4,285,0
1956.0,986203.0,401952.0,272787.0,46529.0,91,160557812.0,4,7,554,2
1969.0,46303.0,2516.0,0.0,3820.0,18,94384547.0,4,5,631,5
1951.0,1356935.0,351789.0,201945.0,155380.0,14,147476400.18,3,7,514,2
1960.0,77656.0,17827.0,6482.0,42815.0,103,127562746.0,9,2,595,0
1953.0,728446.38125,196231.0,24276.0,107230.195,59,156788000.0,2,10,860,0
1945.0,59694.0,71306.0,44538.0,58140.0,56,71932190.0,0,3,527,0
1961.0,35708.0,4315.4,5259.54,5378.0,44,107907071.0,3,5,662,1
1966.0,164861.0,120628.0,42345.0,17735.0,42,101385441.0,5,3,573,4
1986.0,1713038.0,147495.0,252139.0,46933.0,101,133944999.0,5,13,537,0
1974.0,28322.0,20230.0,10115.0,18207.0,41,52694000.0,0,1,803,0
1968.0,54646.0,24602.0,5794.0,1722.0,25,66708710.0,4,5,616,1
1970.0,950704.0,265676.0,133024.0,119055.02,34,155853792.0,3,4,528,3
1956.0,704004.0,182070.0,180047.0,99127.0,49,125562000.0,9,8,319,5
1986.0,10115.0,4046.0,542164.0,0.0,14,104175000.0,30,2,415,0
1976.0,479451.0,34391.0,14161.0,24276.0,13,151708000.0,3,8,485,1
1970.0,244034.0,43649.0,0.0,0.0,27,104401691.0,8,6,513,0
1979.0,39053.0,2105.0,0.0,247.0,15,77930513.0,3,3,621,5
1971.0,8092.0,4046.0,10115.0,4046.0,17,94694000.0,0,3,787,0
1955.0,48242.0,0.0,14944.0,26930.0,11,94348381.0,4,3,610,5
1968.0,1389765.0,101287.0,274264.0,65760.0,11,174153367.0,6,9,538,6
1949.0,38437.0,0.0,0.0,0.0,18,73489000.0,2,2,850,0
1968.0,22253.0,0.0,0.0,10115.0,66,48996000.0,3,2,371,0
1953.0,209804.0,14980.12,11202.0,16401.0,67,139546160.0,7,6,607,3
1960.0,352002.0,157794.0,0.0,125426.0,23,115264000.0,5,6,599,2
1942.0,1398576.0,106134.0,4213.0,87525.0,71,192949784.0,7,5,659,5
1952.0,93058.0,0.0,24276.0,18207.0,76,120787000.0,3,4,793,1
1968.0,22253.0,0.0,10115.0,6069.0,19,81206000.0,4,2,660,0
1998.0,170489.0,15553.0,37203.0,15553.0,80,67709501.0,0,5,568,0
1955.0,847917.0,191511.0,156514.0,174542.0,85,150437694.0,3,4,518,0
1984.0,153505.0,2023.0,40373.0,16170.0,65,85116709.0,5,6,555,5
1989.0,54621.0,20011.205078125,16184.0,6069.0,29,62094000.0,1,5,646,0
1954.0,1229804.0,230385.0,240691.0,96110.0,28,172975603.0,2,12,544,6
1979.0,105196.0,28322.0,24276.0,12138.0,3,105906000.0,5,6,620,1
1976.0,24276.0,16184.0,16184.0,10115.0,79,41746000.0,2,1,859,0
1975.0,379955.0,118728.0,90615.0,107196.0,23,84664425.0,3,9,483,6
1958.0,1377622.0,191404.0,150137.0,54056.0,60,157566244.0,5,9,538,1
1979.0,722749.0,8993.0,101146.0,276026.0,81,136392500.02,7,12,592,0
1957.0,392788.0,43107.0,10981.0,57222.0,4,146153318.75,8,9,573,4
1970.0,1189795.0,183809.0,173709.0,62616.0,74,126805426.0,1,8,508,4
1954.0,349850.0,74582.0,46875.0,37643.0,18,105694086.0,5,8,566,6
1972.0,126809.0,11456.0,5628.0,39055.0,11,83020012.91,5,5,432,6
1970.0,230802.0,855.0,42794.0,12681.0,62,83786070.0,6,5,464,5
1973.0,32368.0,30345.0,28322.0,10115.0,90,62439000.0,3,3,559,1
1984.0,1895551.0,66759.0,52598.0,89012.0,75,183588000.0,8,11,490,3
1968.0,95136.0,42822.0,22592.0,26544.0,74,138950053.0,7,6,629,4
1966.0,473171.0,111739.0,89012.0,172731.0,79,97911806.0,8,11,495,6
1962.0,157794.0,38437.0,22253.0,18207.0,9,61353000.0,0,9,229,0
1957.0,383072.0,36702.0,54635.0,18024.0,30,121085968.0,7,11,586,6
1978.0,38437.0,6069.0,8092.0,4046.0,61,107064000.0,2,10,594,0
1973.0,163863.0,34391.0,24766.78,12138.0,18,129224000.0,5,7,865,0
1977.0,8302.0,11709.0,217.0,12145.0,46,103147530.0,0,3,603,0
1968.0,169932.0,60690.0,0.0,44506.0,82,72668000.0,2,2,504,1
1979.0,706928.0,144894.0,52500.0,37827.0,36,164822282.0,3,9,564,5
1965.0,147679.0,0.0,0.0,2023.0,25,103572000.0,8,9,390,5
1982.0,8608.0,9169.0,3617.0,1506.0,38,70035088.0,0,3,578,2
1977.0,1541475.0,129280.0,98640.0,117363.0,70,188712927.0,3,8,548,5
1949.0,53331.0,7443.0,7443.0,810.0,72,117003668.0,4,3,669,1
1980.0,684115.0,82465.0,171261.0,84750.0,56,122870834.0,7,9,524,2
1979.0,317573.34375,62713.0,89012.0,30345.0,34,125498000.0,2,6,293,0
1954.0,8092.0,10115.0,4046.0,2023.0,83,59654000.0,1,5,799,0
1971.0,6069.0,12138.0,2023.0,0.0,96,88757000.0,1,3,775,2
1979.0,48552.0,28322.0,9454.0439453125,8092.0,86,78670000.0,5,2,770,1
1954.0,190790.0,18124.0,0.0,15044.0,60,107136206.0,9,5,493,4
1960.0,71311.0,4046.0,2572.0,736.0,74,99250103.0,4,3,597,3
1968.0,12138.0,2023.0,0.0,2023.0,49,59192000.0,0,3,496,2
1963.0,708050.0,76874.0,42483.0,28322.0,0,165099000.0,4,10,496,0
1951.0,352545.0,28200.0,50102.0,100313.0,27,134341710.0,7,7,579,4
1974.0,1619442.0,222794.0,263916.0,132819.0,24,199726749.0,5,11,549,5
1965.0,554302.0,56644.0,46529.0,74851.0,9,137859000.0,6,12,723,0
1979.0,20230.0,44506.0,10115.0,0.0,89,43879000.0,3,1,787,0
1967.0,804421.0,101930.0,67127.0,55149.0,61,154993471.0,5,12,579,4
1962.0,56923.0,0.0,0.0,1151.0,90,125182958.0,7,7,612,4
1984.0,461526.8,153674.0,113913.0,143038.0,23,84702739.0,2,11,492,6
1955.0,75418.0,24765.281240234373,26866.0,24843.0,31,97896096.0,7,8,635,0
1977.0,1745849.0,434945.0,54621.0,82943.0,90,169900000.0,7,10,315,2
1977.0,1017569.0,465290.0,72828.0,125426.0,49,172770000.0,5,7,518,0
1957.0,71819.0,7966.0,15424.0,28319.0,6,94686489.0,5,3,551,5
1989.0,702697.0,62489.33,54549.0,36437.0,17,165062775.0,3,8,559,5
1969.0,246806.0,0.0,4046.0,0.0,50,118868000.0,4,8,238,0
1962.0,570486.0,103173.0,109242.0,97117.0234375,62,184413000.0,4,4,509,1
1953.0,148220.0,14554.0,0.0,3638.0,53,105766594.0,9,4,523,4
1945.0,946605.0,356218.0,255840.0,223892.44,43,151740610.0,5,7,597,6
1976.0,22079.7,6594.0,1760.0,4571.0,22,37519151.0,1,2,597,3
1975.0,132057.0,14775.0,25069.0,27182.0,43,84215213.0,5,4,469,5
1973.0,1035943.0,141320.0,859.0,52908.0,46,141882659.0,7,6,547,0
1980.0,16200.0,8001.0,1056.0,5978.0,13,37484722.0,0,2,608,3
1965.0,10900.0,3711.0,0.0,2301.863193359375,55,77038715.0,1,1,665,1
1972.0,517519.54,174588.0,74799.0,49670.0,53,152029187.0,7,10,565,4
1956.0,1011500.0,338174.33,299404.0,46529.0,99,160595000.0,4,7,495,2
1899.0,1145018.0,200277.0,119357.0,291312.0,41,169720000.0,4,4,637,3
1959.0,187107.0,10795.0,16320.0,0.0,91,115621394.0,11,10,514,0
1974.0,42483.0,16184.0,14161.0,14161.0,44,42877000.0,3,6,574,0
1956.0,198982.0,4477.0,21357.0,0.0,57,112124542.0,9,4,528,6
1977.0,208369.0,26299.0,32368.0,42483.0,25,136316000.0,2,10,250,1
1952.0,165214.0,28171.0,2568.0,13464.0,52,105871743.0,9,4,552,4
1955.0,115459.0,43093.0,21071.0,4643.0,43,104973140.0,6,8,580,0
1980.0,25574.0,5494.0,6519.0,13162.0,47,29441936.0,2,2,535,6
1974.0,133518.0,30345.0,4046.0,50575.0,27,81087000.0,4,4,255,0
1974.0,553398.09,77098.0,54030.0,86820.0,39,155862982.59,8,7,526,6
1950.0,407268.0,19988.2,18650.0,64389.0,63,135795590.0,10,5,571,3
1984.0,1459529.0,57046.0,356279.0,236318.0,28,166838346.0,3,7,551,5
1974.0,362117.0,12138.0,105196.0,121380.0,9,115185000.0,6,7,328,2
1951.0,1300676.3,71007.0,92021.0,182826.0,75,163747608.0,3,8,555,4
1958.0,273645.0,155654.0,48808.0,8545.0,69,94151515.0,6,5,526,3
1982.0,183045.0,66390.0,10115.0,58356.0,86,79409393.0,3,2,579,3
1960.0,2023.0,6069.0,4046.0,0.0,2,63480000.0,4,3,550,0
1981.0,586670.0,40460.0,78897.0,230622.0,43,155723000.0,3,10,675,0
1948.0,62204.0,7505.0,4875.0,6433.0,52,136138639.0,5,5,627,4
1986.0,99127.0,52598.0,2023.0,20230.0,29,89437000.0,5,7,803,0
1974.0,24530.0,18766.0,27795.0,13651.0,14,51383499.0,3,4,568,3
1991.0,125426.0,16184.0,14161.0,12138.0,51,70661000.0,0,5,536,0
1966.0,20230.0,8092.0,10115.0,0.0,70,123939000.0,1,4,639,0
