,tahun_kelahiran,pendidikan,status_pernikahan,pendapatan,jumlah_anak_balita,jumlah_anak_remaja,terakhir_belanja,belanja_buah,belanja_daging,belanja_ikan,belanja_kue,pembelian_diskon,pembelian_web,pembelian_toko,keluhan,tanggal_menjadi_anggota
1166,1968.0,2.0,2.0,85963436.0,0.0,1.0,66.0,1243.0,139552.0,16319.0,18647.0,6.0,7.0,3.0,0.0,213
1167,1986.0,3.0,2.0,54703000.0,1.0,0.0,67.0,2023.0,26299.0,12138.0,0.0,0.0,1.0,3.0,0.0,203
1168,1979.0,0.0,1.8,31919000.0,1.0,0.0,75.0,8092.0,4046.0,34391.0,70805.0,4.0,1.0,3.0,0.0,9
1169,1961.0,2.0,0.0,169235767.0,0.0,0.0,38.0,132208.0,1246808.0,154822.0,83123.0,1.0,6.0,12.0,0.0,323
1170,1949.0,3.0,1.0,122729321.0,1.0,1.0,3.0,1221.0,99547.0,4426.0,0.0,9.0,4.0,9.0,0.0,198
1171,1950.0,2.0,2.0,166117841.0,0.0,0.0,31.8,36250.0,956129.0,120085.0,111868.0,0.0,10.0,5.0,0.0,264
1172,1990.0,2.0,0.0,155676893.0,0.0,0.0,60.0,197240.0,263530.0,412300.0,114159.0,3.0,5.0,8.0,0.0,239
1173,1988.0,4.0,0.0,58555000.0,0.0,0.0,55.0,4046.0,32368.0,12138.0,4046.0,1.0,1.0,3.0,0.0,531
1174,1992.0,2.0,0.0,44865000.0,1.0,0.0,4.0,28322.0,58667.0,32368.0,10115.0,3.0,2.0,4.4,0.0,495
1175,1948.0,3.0,3.0,115733176.0,1.0,1.0,48.0,157.0,109161.0,104.0,14370.0,3.0,7.0,7.0,0.0,198
1176,1976.0,3.0,0.0,170150481.0,0.0,0.0,74.0,195169.0,1346713.0,149977.0,175338.0,0.0,6.0,6.0,0.0,371
1177,1967.0,2.0,1.0,147953453.0,0.0,0.0,5.0,67774.0,307856.0,28814.0,16288.8,0.0,4.0,12.0,0.0,321
1178,1970.0,3.0,2.0,133994948.0,0.0,0.0,2.0,65505.0,453057.0,80410.0,42383.0,1.0,3.0,7.0,0.0,271
1179,1988.0,1.4,2.0,42633000.0,1.0,0.0,3.0,26299.0,2023.0,10115.0,32368.0,3.0,3.0,5.0,0.0,74
1180,1976.0,0.0,0.0,51380329.0,0.0,0.0,43.0,11031.0,27399.0,62169.0,10481.0,2.0,0.0,3.0,0.0,263
1181,1972.0,1.0,0.0,98554000.0,1.0,0.0,62.0,74851.0,157794.0,113288.0,30345.0,2.0,7.0,5.0,0.0,408
1182,1985.0,2.0,2.0,181033740.0,0.0,0.0,88.0,43966.0,267263.0,224326.0,300308.0,0.0,7.0,9.0,0.0,239
1183,1977.0,2.0,1.0,147590721.0,0.0,0.0,25.0,354746.0,1405748.0,255426.0,93129.0,0.0,1.0,8.0,0.0,402
1184,1970.0,3.0,0.0,139815505.0,0.0,0.0,25.0,43085.0,1001376.0,100482.0,66370.0,2.0,3.0,5.0,0.0,296
1185,1971.0,4.0,2.0,108601000.0,0.0,1.0,98.0,18207.0,54621.0,6069.0,20230.0,0.0,4.0,4.0,0.0,465
1186,1980.0,2.0,0.0,84143008.0,0.2,0.0,39.0,20902.0,139635.0,45795.0,27814.0,1.0,9.0,3.0,0.0,219
1187,1963.0,2.0,1.0,150717337.0,0.0,0.0,16.0,191797.0,1431983.0,264004.0,205907.8,2.0,7.0,5.0,0.0,285
1188,1960.0,2.0,1.0,75500616.0,0.0,0.0,57.0,27212.0,83251.0,62826.0,36218.0,2.0,3.0,2.0,0.0,283
1189,1963.0,2.0,0.0,77687000.0,1.0,1.0,33.0,18207.0,277151.0,4046.0,32368.0,7.0,3.0,6.0,0.0,186
1190,1965.0,2.0,1.0,164124709.0,0.0,0.0,36.0,96193.0,480998.0,218952.0,209683.0,0.0,5.0,9.0,0.0,279
1191,1990.0,2.0,0.0,187753518.0,0.0,0.0,19.0,129266.0,889276.0,156773.0,153417.0,2.0,10.0,10.0,0.0,285
1192,1964.0,2.2,0.0,99215240.0,0.0,1.0,89.0,82913.0,136062.0,122607.0,27785.0,6.0,1.0,8.0,0.0,189
1193,1960.0,4.0,2.0,97930475.0,0.0,0.0,87.0,10067.0,45172.0,7203.0,5403.8,4.0,4.0,8.0,0.0,313
1194,1977.0,2.6,2.0,78885377.0,1.0,0.0,5.0,9298.0,47382.0,12125.0,2437.0,3.0,0.0,4.0,0.0,313
1195,1976.0,2.0,1.6,140996794.0,0.0,0.2,43.0,211143.0,994052.0,158663.0,143436.8,1.0,6.0,8.0,0.0,362
1196,1967.0,3.0,1.0,165827486.0,0.0,0.0,88.0,162998.6,1610034.0,54057.0,133677.0,0.0,8.0,8.0,0.0,366
1197,1985.0,3.0,1.0,76270113.0,0.0,0.0,31.0,75963.0,105341.0,118191.0,56534.0,2.0,0.0,4.0,0.0,189
1198,1974.0,2.0,1.0,98411521.2,0.0,1.0,3.0,24276.0,121380.0,10115.0,62713.0,0.0,4.0,6.0,0.0,341
1199,1966.0,2.0,0.0,93386407.0,0.0,1.0,38.0,10163.0,48697.0,10870.0,2632.0,4.0,4.6,4.0,0.0,313
1200,1971.0,2.0,1.0,117674047.0,1.0,1.0,74.0,78260.0,272494.0,34337.0,29426.0,7.0,6.0,5.0,0.0,288
1201,1958.0,4.0,0.0,102971000.0,0.0,0.0,84.0,16184.0,109242.0,8092.0,10115.0,1.0,0.0,6.0,0.0,371
1202,1981.0,2.0,1.0,138361010.0,0.0,0.0,6.0,36336.0,929724.0,281800.0,73761.0,0.0,6.0,7.0,0.0,285
1203,1962.0,1.0,2.0,64844125.0,0.8,0.2,82.0,5425.0,47447.0,0.0,15309.0,3.0,1.0,1.0,0.0,244
1204,1972.0,2.0,1.0,121091108.8,0.0,0.0,59.0,159594.0,1226805.0,256872.0,74841.0,1.0,3.0,6.0,0.0,231
1205,1975.0,2.0,0.0,165337539.0,0.0,0.0,38.0,297032.0,1558989.0,236638.0,130488.0,0.0,2.0,9.0,0.0,310
1206,1988.0,2.0,0.0,190741243.0,0.0,0.0,61.0,159972.0,1921638.0,95180.0,75239.0,2.0,3.0,10.0,0.0,351
1207,1916.0,4.0,1.0,169928039.0,0.0,0.0,46.0,269596.0,1285650.0,185283.0,131765.0,3.0,3.0,4.0,0.0,389
1208,1988.0,2.0,0.0,45127000.0,1.0,0.0,94.0,8092.0,24276.0,6069.0,0.0,1.0,1.0,1.0,0.0,299
1209,1973.0,2.2,3.0,88414000.0,1.0,0.6,86.0,22253.0,153748.0,16184.0,18802.6,3.0,6.0,4.6,0.0,350
1210,1973.0,2.0,1.0,102024158.0,0.0,1.0,39.0,17580.0,84751.0,58184.0,25851.0,1.0,6.0,2.0,0.0,283
1211,1960.0,2.0,2.0,130955000.0,0.0,1.0,8.0,76874.0,853706.0,66759.0,32368.0,2.0,4.4,6.0,0.0,84
1212,1960.0,2.0,0.0,91486000.0,1.0,1.0,13.0,0.0,2023.0,0.0,8092.0,0.0,4.0,1.0,0.0,487
1213,1974.0,2.0,2.0,77080009.0,1.0,1.0,63.0,1121.0,46404.6,6970.0,17124.0,0.0,1.0,4.0,0.0,194
1214,1941.0,2.0,2.0,108561000.0,0.0,0.0,22.0,70805.0,210392.0,101150.0,18207.0,0.0,9.0,4.0,0.0,494
1215,1979.0,3.0,1.0,154836000.0,0.0,0.0,88.0,101150.0,831453.0,184093.0,141610.0,0.0,7.0,11.0,0.0,394
1216,1961.0,3.0,1.0,150039000.0,0.0,0.0,90.0,36414.0,305473.0,97104.0,14161.0,3.0,2.0,7.0,0.0,414
1217,1974.0,2.0,2.0,84155232.0,1.0,0.0,63.0,13644.0,209620.0,1176.0,42153.0,5.0,6.0,6.0,0.0,376
1218,1976.0,1.0,2.0,101927000.0,1.0,0.0,32.0,0.0,97104.0,40460.0,18207.0,5.0,1.0,1.0,0.0,33
1219,1951.0,4.0,2.0,163292000.0,0.0,1.0,66.0,72828.0,671636.0,36414.0,70805.0,0.0,7.0,6.6,0.0,71
1220,1968.0,2.0,1.0,112723000.0,0.0,0.0,10.0,4046.0,137564.0,4046.0,0.0,2.0,11.0,8.0,0.0,122
1221,1951.0,3.0,1.0,14353838.0,1.0,1.0,67.0,1121.0,18734.0,9741.0,7344.0,2.0,0.0,0.0,0.0,375
1222,1959.0,2.0,0.0,140776741.0,0.0,0.0,38.0,31010.0,222220.0,18994.0,32197.0,0.0,5.0,6.0,0.0,293
1223,1969.0,2.0,1.0,80704324.0,0.0,1.0,31.0,1619.0,10518.0,1211.0,0.0,2.0,1.2,1.0,0.0,294
1224,1978.0,2.0,2.0,96194000.0,0.0,1.0,38.0,16184.0,137564.0,18207.0,0.0,3.0,6.0,9.0,0.0,391
1225,1984.0,3.0,2.0,166286282.0,0.0,0.0,60.0,81320.0,550566.0,68196.0,57987.0,1.0,6.0,6.0,0.0,326
1226,1970.0,2.0,1.0,102042252.0,0.0,1.0,48.0,14854.0,75016.0,47280.0,23904.0,1.0,6.0,3.0,0.0,327
1227,1985.0,2.0,0.0,92401190.0,1.0,1.0,24.0,0.0,40728.0,11658.0,9050.0,3.0,0.0,3.0,0.0,273
1228,1985.0,2.0,1.0,49859833.0,1.0,0.0,73.0,15681.0,64605.0,14111.0,12460.0,0.0,5.0,0.0,0.0,286
1229,1951.0,4.0,3.0,126633889.0,0.0,1.0,44.0,230203.0,206388.0,102208.0,29725.0,6.0,6.0,4.0,0.0,230
1230,1954.0,3.0,1.0,83028606.6,0.0,1.0,59.0,1940.0,14491.0,247.0,0.0,0.0,2.0,0.0,0.0,241
1231,1960.0,2.0,1.0,124799515.0,0.0,0.0,75.0,15524.0,112932.0,15783.0,3587.0,0.0,7.0,7.0,0.0,198
1232,1964.0,4.0,2.0,169315104.0,0.0,0.0,45.0,102321.0,826448.0,96190.0,81465.0,0.0,3.0,7.8,0.0,366
1233,1980.0,2.0,1.0,91282746.0,0.0,0.6,55.0,5993.0,51095.0,4196.0,3147.0,2.0,1.0,3.0,0.0,313
1234,1965.0,2.0,1.0,81447204.0,1.0,0.2,55.0,6074.0,220201.0,5656.0,34809.0,5.0,5.0,3.0,0.0,304
1235,1962.0,2.4,0.0,166147421.0,0.0,0.0,88.0,155560.0,1812237.0,76382.0,154726.0,0.0,6.0,10.0,0.0,334
1236,1970.0,2.0,2.0,94357000.0,0.0,1.0,17.0,2023.0,44506.0,0.0,0.0,4.0,5.0,2.2,0.0,437
1237,1973.0,3.0,0.0,82760916.0,0.0,0.0,51.4,58693.0,186418.0,64656.0,55701.0,2.0,3.0,3.0,0.0,355
1238,1970.0,3.0,3.0,105307055.0,1.0,1.0,70.0,3599.0,165013.0,3319.0,31097.0,6.0,5.0,6.0,0.0,248
1239,1944.0,3.0,1.0,191518203.0,0.0,0.0,80.0,83245.0,1311349.0,129592.0,44606.0,0.0,4.0,5.0,0.0,324
1240,1983.0,2.0,2.0,49857315.0,1.0,0.0,50.0,328.0,29769.0,22006.0,11973.0,1.0,0.0,0.0,0.0,427
1241,1966.0,3.0,1.0,140003745.6,0.0,1.0,79.0,88337.0,532834.0,149965.0,50540.0,1.0,8.0,6.0,0.0,329
1242,1981.0,2.0,2.0,56931000.0,1.0,0.0,19.0,16184.0,66600.2,30345.0,14161.0,3.0,3.0,5.0,0.0,390
1243,1956.0,4.0,2.0,103476000.0,2.0,0.4,7.0,86989.0,380324.0,91035.0,78897.0,10.0,9.0,8.0,0.0,92
1244,1979.0,2.0,2.0,35150000.0,1.0,0.0,80.0,24276.0,14161.0,15572.6,20230.0,3.0,3.0,1.0,0.0,440
1245,1980.0,2.0,2.0,167130226.0,0.0,0.0,42.0,200682.0,1375752.0,127360.0,327879.0,2.0,4.0,7.0,0.0,329
1246,1962.0,2.2,3.0,156752988.0,0.0,0.0,33.0,51178.0,693428.0,138259.0,43847.0,0.0,3.8,8.0,0.0,379
1247,1967.0,4.0,0.8,73981101.0,1.0,0.0,6.0,2023.0,47271.0,1286.0,1473.0,3.0,0.0,5.0,0.0,359
1248,1985.0,1.0,2.0,166215754.0,0.0,0.0,52.2,225180.0,1401921.0,53655.0,321901.0,2.0,3.0,7.0,0.0,361
1249,1952.0,2.0,3.0,170698000.0,0.0,0.0,13.0,28322.0,749060.2,99127.0,129472.0,0.0,7.4,11.0,0.0,478
1250,1963.0,2.0,0.0,90339663.0,1.0,0.0,67.0,17256.0,242896.0,6775.0,71470.0,4.0,3.0,0.0,0.0,340
1251,1949.0,3.0,2.0,112420551.0,0.0,0.0,48.0,5961.0,226126.0,4411.0,21895.0,3.0,12.0,4.0,0.0,304
1252,1951.0,3.0,0.0,175593608.0,0.0,0.0,40.0,150027.4,729745.0,98288.0,109963.0,0.0,8.0,13.0,0.0,379
1253,1975.0,2.0,2.0,138345530.0,0.0,0.0,84.0,117090.0,347941.0,43673.0,148147.0,2.0,7.0,5.0,0.0,245
1254,1959.0,1.0,1.0,131792630.0,0.0,0.0,1.0,324395.0,1528426.0,49466.0,4750.0,3.0,2.0,6.0,0.0,304
1255,1971.0,3.0,3.0,52711547.0,1.0,0.0,13.0,1221.0,42824.0,15802.0,4236.0,1.0,4.0,3.0,0.0,333
1256,1961.0,3.0,2.0,90328832.0,0.0,1.0,50.0,2689.0,16184.0,1344.0,2689.0,2.0,1.0,1.0,0.0,300
1257,1971.0,2.0,1.0,152819806.0,0.2,0.0,22.0,98405.0,347705.0,180522.2,1801.0,0.0,10.0,10.0,0.0,358
1258,1964.0,0.0,2.0,109751847.0,1.0,1.0,80.0,49296.0,90487.0,20602.0,4533.8,1.0,6.0,4.0,0.0,325
1259,1974.0,2.0,2.0,56184000.0,1.0,0.0,40.4,32368.0,232645.0,72828.0,59543.4,4.0,7.0,2.0,0.0,191
1260,1972.0,2.0,0.0,49160873.0,1.0,0.0,16.0,11939.0,28401.0,10551.0,26219.0,1.0,3.0,3.0,0.0,214
1261,1955.0,0.0,1.0,25842000.0,0.0,0.0,33.0,0.0,12138.0,0.0,12138.0,0.0,0.0,4.0,0.0,346
1262,1984.0,1.0,2.0,134886000.0,0.0,0.0,35.4,40460.0,216461.0,273105.0,190162.0,2.0,3.0,11.0,0.0,295
1263,1982.0,3.0,0.0,170176000.0,0.0,0.0,78.0,218484.0,1468698.0,97104.0,155771.0,1.0,7.0,5.0,0.0,252
1264,1980.0,3.0,2.0,103148602.0,1.0,1.0,46.0,2462.0,20053.0,2462.0,5709.6,1.0,1.0,3.0,0.0,297
1265,1966.0,3.0,1.0,114832000.0,0.0,1.0,32.0,4046.0,52598.0,0.0,0.0,5.0,6.0,7.0,0.0,562
1266,1953.0,2.0,0.0,96481250.0,0.0,1.0,31.0,51328.0,313232.0,79367.0,55796.0,6.0,10.0,4.0,0.0,267
1267,1964.0,2.0,1.0,77875895.0,0.0,0.0,35.0,17484.0,74502.0,41398.0,44404.0,3.0,1.0,2.0,0.0,259
1268,1975.0,2.0,1.0,83604445.0,1.0,0.0,50.0,30683.0,164072.0,13775.0,27070.0,5.0,6.0,4.6,0.0,239
1269,1987.0,2.0,2.0,150209460.0,0.0,0.0,88.0,162339.0,896702.0,111934.0,203381.0,0.0,9.0,8.0,0.0,235
1270,1985.0,2.0,2.0,42601420.0,1.0,0.0,36.0,18662.0,23155.0,9667.0,16865.0,2.0,5.0,2.0,0.0,270
1271,1986.0,1.0,1.0,77907000.0,1.0,0.0,74.0,70805.0,139587.0,169932.0,76874.0,7.0,2.0,5.0,0.0,54
1272,1979.0,2.0,2.0,31738000.0,2.0,0.0,93.0,0.0,38437.0,6069.0,30345.0,5.0,6.0,5.0,0.0,229
1273,1960.0,3.0,1.0,85633619.0,1.0,1.0,43.0,11794.0,58846.0,3944.0,0.0,4.0,4.0,1.0,0.0,227
1274,1963.0,3.0,1.0,100522712.0,0.0,0.0,54.0,3588.0,35690.0,6002.0,0.0,2.0,3.0,5.0,0.0,355
1275,1962.0,3.0,1.0,99659936.0,0.0,1.0,65.0,1213.0,54615.0,4046.0,1618.0,4.0,4.0,3.0,0.0,313
1276,1968.0,2.0,1.0,82041000.0,1.0,0.0,95.0,18207.0,32368.0,14161.0,16184.0,0.0,4.0,1.0,0.0,247
1277,1955.0,2.0,3.0,69382307.6,1.0,1.0,46.0,0.0,32368.0,8092.0,4046.0,2.0,4.0,5.0,0.0,501
1278,1977.0,1.0,2.0,69796599.0,1.0,0.0,29.0,3395.0,24565.0,7441.0,6863.0,2.0,2.0,2.0,0.0,377
1279,1969.0,2.0,2.0,153760935.0,0.0,0.2,63.0,45558.0,714796.0,113340.0,81890.0,2.0,5.0,11.0,0.0,379
1280,1972.0,3.0,1.0,213017327.0,0.0,0.0,48.0,53731.0,454168.0,149543.0,306333.0,0.0,4.0,11.0,0.0,251
1281,1948.0,2.0,1.0,109622793.0,0.0,0.0,43.0,55211.0,234756.0,63140.0,9435.0,2.0,9.0,6.0,0.0,283
1282,1969.0,2.0,0.0,75153084.0,1.0,0.0,29.8,1369.0,69961.0,22779.0,0.0,0.0,3.0,3.0,0.0,362
1283,1967.0,2.0,0.0,43279588.0,0.0,0.0,29.0,13727.0,42338.0,25360.0,10909.0,2.4,3.0,0.0,0.0,283
1284,1969.0,2.0,0.0,263538206.0,0.0,0.0,22.0,19064.0,2476193.0,78220.2,114334.0,0.0,1.0,5.0,0.0,351
1285,1956.0,3.0,2.0,112547078.0,1.0,1.0,31.0,4630.0,178680.0,11244.0,22253.0,3.0,8.0,4.0,0.0,281
1286,1970.0,1.8,2.0,160140124.0,0.0,0.0,68.0,86599.0,662804.0,223860.0,305502.0,1.0,1.0,3.0,0.0,358
1287,1966.0,3.0,0.0,174989469.0,0.0,0.0,88.0,184572.0,1584310.0,254796.0,197810.0,1.0,7.0,9.0,0.0,269
1288,1975.0,2.0,0.0,178471707.0,0.0,0.0,41.0,89673.0,1133167.0,259145.0,183718.0,1.0,7.0,10.0,0.0,313
1289,1987.0,2.0,0.0,138589264.0,0.0,0.0,22.0,3664.0,838727.0,336254.0,115685.0,0.0,3.0,6.0,0.0,413
1290,1954.0,3.0,2.0,61126725.0,0.0,1.0,6.0,14384.0,215132.0,56594.0,32765.0,5.0,0.0,10.0,0.0,333
1291,1974.0,4.0,1.0,126293000.0,1.0,1.0,25.0,16184.0,240737.0,26299.0,32368.0,5.0,4.4,8.0,0.0,274
1292,1952.0,2.0,1.0,166310292.0,0.0,0.0,63.0,57568.0,1192869.0,212649.0,165162.0,0.0,9.0,7.0,0.0,383
1293,1964.0,2.0,1.0,123138587.0,0.0,1.0,70.0,135983.6,344446.0,76041.0,109837.0,2.0,2.0,12.0,0.0,175
1294,1971.0,4.0,0.0,92991000.0,1.0,1.0,80.0,4046.0,163863.0,24276.0,10115.0,6.0,5.0,5.0,0.0,486
1295,1988.0,2.0,0.0,190837394.0,0.0,0.0,58.0,168648.0,1914350.0,105244.0,96929.0,2.0,3.0,9.0,0.0,351
1296,1975.0,2.0,0.0,84725106.0,1.0,0.0,37.0,8751.6,105329.0,15610.0,23399.0,4.0,4.0,4.0,0.0,198
1297,1970.0,2.0,0.0,151414893.0,0.0,0.0,42.0,156607.0,923959.2,97373.0,133249.0,2.0,7.4,4.0,0.0,214
1298,1968.0,3.0,0.6,98033000.0,1.0,1.0,84.0,2023.0,50575.0,0.0,8092.0,2.0,0.0,2.0,0.0,145
1299,1970.0,3.0,2.0,174302740.0,0.0,0.0,49.0,41123.0,1578652.0,75484.0,205336.0,1.0,5.0,7.0,0.0,364
1300,1963.0,2.0,0.0,164659481.0,0.0,0.0,58.0,89443.0,1026471.0,59970.0,85166.0,1.0,4.0,9.0,0.0,219
1301,1977.0,3.2,0.0,62302000.0,1.0,0.0,34.0,0.0,12138.0,0.0,4046.0,4.0,3.0,4.0,0.0,58
1302,1956.0,2.0,1.0,160557812.0,0.0,0.0,91.0,46529.0,986203.0,401952.0,272787.0,0.0,4.0,7.0,0.0,348
1303,1969.0,2.0,1.0,94384547.0,0.0,1.0,18.0,3820.0,46303.0,2516.0,0.0,4.0,4.0,5.0,0.0,363
1304,1951.0,2.0,2.0,160122916.6,0.0,0.0,14.0,155380.0,1356935.0,351789.0,201945.0,0.0,3.0,9.2,0.0,292
1305,1960.0,2.8,2.0,127562746.0,1.0,1.0,103.0,42815.0,77656.0,17827.0,6482.0,3.0,9.0,2.0,0.0,352
1306,1953.0,2.0,0.0,156788000.0,0.0,0.0,59.0,105434.6,502783.4,196231.0,24276.0,0.0,2.0,10.0,0.0,523
1307,1945.0,2.0,2.0,71932190.0,1.0,1.0,56.0,58140.0,59694.0,71306.0,44538.0,4.0,0.0,3.0,0.0,289
1308,1961.0,3.0,1.0,107907071.0,1.0,1.0,44.0,5378.0,35708.0,8810.2,9963.2,1.0,3.0,5.0,0.0,286
1309,1966.0,2.0,2.0,101385441.0,0.0,0.0,42.0,17735.0,164861.0,120628.0,42345.0,0.0,5.0,3.0,0.0,203
1310,1986.0,1.0,0.0,133944999.0,0.0,0.0,101.0,46933.0,1713038.0,147495.0,252139.0,0.0,5.0,13.0,0.0,318
1311,1974.0,1.2,2.0,52694000.0,1.0,0.0,41.0,18207.0,28322.0,20230.0,10115.0,2.0,0.0,1.0,0.0,474
1312,1968.0,3.0,1.0,66708710.0,0.0,0.0,25.0,1722.0,54646.0,24602.0,5794.0,1.0,4.0,5.0,0.0,378
1313,1970.0,3.0,1.0,155853792.0,0.0,0.0,37.8,132549.6,950704.0,265676.0,133024.0,2.0,3.0,4.0,0.0,310
1314,1956.0,2.0,0.0,125562000.0,0.0,0.0,49.0,99127.0,704004.0,182070.0,180047.0,1.0,9.0,8.0,0.0,85
1315,1986.0,2.0,0.0,104175000.0,1.0,0.0,14.0,0.0,10115.0,4046.0,542164.0,2.0,30.0,2.0,0.0,165
1316,1976.0,4.0,3.0,151708000.0,0.0,0.0,13.0,24276.0,479451.0,34391.0,14161.0,1.0,3.0,8.0,0.0,222
1317,1970.0,2.0,2.0,104401691.0,1.0,1.0,27.0,0.0,244034.0,43649.0,0.0,10.0,8.0,6.0,0.0,248
1318,1979.0,2.0,1.0,77930513.0,1.0,0.8,15.0,247.0,39053.0,2105.0,0.0,1.0,3.0,3.0,0.0,355
1319,1971.0,1.0,2.0,94694000.0,0.0,2.0,17.0,4046.0,8092.0,4046.0,10115.0,0.0,0.0,3.0,0.0,459
1320,1955.0,3.0,0.0,94348381.0,0.0,0.0,11.0,26930.0,48242.0,0.0,14944.0,2.0,4.0,3.0,0.0,255
1321,1968.0,2.0,1.0,174153367.0,0.0,0.0,11.0,65760.0,1389765.0,101287.0,274264.0,0.0,6.0,9.0,0.0,369
1322,1949.0,3.0,3.0,73489000.0,0.8,1.0,18.0,0.0,38437.0,0.0,0.0,0.0,2.0,2.0,0.0,514
1323,1968.0,0.0,0.0,48996000.0,0.0,0.6,66.0,10115.0,22253.0,0.0,0.0,2.0,3.0,2.0,0.0,125
1324,1953.0,3.0,2.0,139546160.0,0.0,0.0,67.0,16401.0,209804.0,23778.6,11202.0,2.0,7.0,6.0,0.0,349
1325,1960.0,2.0,1.0,115264000.0,0.0,1.0,23.0,125426.0,352002.0,157794.0,0.0,8.0,5.0,6.0,1.0,312
1326,1942.0,3.0,1.0,192949784.0,0.0,0.0,45.4,87525.0,1398576.0,106134.0,4213.0,0.0,7.0,5.0,0.0,250
1327,1952.0,3.0,3.0,120787000.0,0.0,1.0,76.0,18207.0,93058.0,0.0,24276.0,2.0,3.0,4.0,0.0,465
1328,1968.0,3.0,2.0,81206000.0,1.0,1.0,19.0,6069.0,22253.0,0.0,10115.0,2.0,4.0,1.6,0.0,360
1329,1998.0,1.0,2.0,67709501.0,0.0,0.0,80.0,15553.0,170489.0,15553.0,37203.0,0.0,0.0,5.0,0.0,239
1330,1955.0,1.8,0.0,150437694.0,0.0,0.0,85.0,174542.0,847917.0,191511.0,156514.0,2.0,3.0,4.0,0.0,381
1331,1984.0,3.0,1.0,85116709.0,1.0,0.0,65.0,16170.0,153505.0,2023.0,40373.0,3.0,5.0,6.0,0.0,213
1332,1989.0,2.0,1.2,62094000.0,1.0,0.0,29.0,6069.0,54621.0,19870.4,16184.0,1.0,1.0,5.0,0.0,349
1333,1954.0,1.8,1.0,172975603.0,0.0,0.0,28.0,96110.0,1229804.0,230385.0,240691.0,0.0,2.0,12.0,0.0,343
1334,1979.0,2.0,2.0,105906000.0,1.0,1.0,3.0,12138.0,105196.0,28322.0,24276.0,5.0,5.0,6.0,0.0,327
1335,1976.0,1.0,3.0,41746000.0,1.0,0.0,79.0,10115.0,24276.0,16184.0,16184.0,2.0,2.0,1.0,0.0,522
1336,1975.0,3.0,0.0,84664425.0,0.0,0.0,23.0,107196.0,379955.0,118728.0,90615.0,1.0,3.0,9.0,0.0,245
1337,1958.0,2.0,2.0,157566244.0,0.0,0.0,60.0,54056.0,1377622.0,191404.0,150137.0,0.0,5.0,9.0,0.0,394
1338,1979.0,1.0,2.0,120867660.8,0.0,1.0,81.0,276026.0,722749.0,8993.0,101146.0,3.0,7.0,12.0,0.0,316
1339,1957.0,2.0,1.0,132212232.2,0.0,0.0,4.0,57222.0,392788.0,43107.0,10981.0,0.0,8.0,9.0,0.0,170
1340,1970.0,3.0,0.0,126805426.0,0.0,0.0,74.0,62616.0,1189795.0,183809.0,173709.0,0.0,1.0,8.0,0.0,294
1341,1954.0,4.0,0.0,105694086.0,0.0,1.0,18.0,37643.0,349850.0,74582.0,46875.0,2.0,5.0,8.0,0.0,244
1342,1972.0,2.0,1.0,83011540.4,1.0,0.0,11.0,39055.0,126809.0,11456.0,5628.0,5.0,5.0,5.0,0.0,305
1343,1970.0,2.0,2.0,83786070.0,1.0,0.0,62.0,12681.0,230802.0,855.0,42794.0,6.0,6.0,5.0,0.0,293
1344,1973.0,2.0,0.0,62439000.0,0.0,0.0,90.0,10115.0,32368.0,30345.0,28322.0,3.0,3.0,3.0,0.0,282
1345,1984.0,4.0,2.0,183588000.0,0.0,0.0,75.0,89012.0,1895551.0,66759.0,52598.0,2.0,8.0,11.0,0.0,227
1346,1968.0,2.0,1.0,138950053.0,0.0,1.0,74.0,26544.0,95136.0,42822.0,22592.0,3.0,7.0,6.0,0.0,283
1347,1966.0,3.0,0.0,97911806.0,0.0,0.0,79.0,172731.0,473171.0,111739.0,89012.0,1.0,8.0,11.0,0.0,254
1348,1962.0,3.0,2.0,61353000.0,0.0,1.0,9.0,18207.0,157794.0,38437.0,22253.0,5.0,0.0,9.0,0.0,12
1349,1957.0,2.0,1.0,121085968.0,0.0,1.0,30.0,18024.0,383072.0,36702.0,54635.0,4.0,7.0,11.0,0.0,219
1350,1978.0,3.0,2.0,107064000.0,0.0,1.0,61.0,4046.0,38437.0,6069.0,8092.0,4.0,2.0,10.0,0.0,307
1351,1973.0,4.0,1.0,129224000.0,0.2,1.0,18.0,12138.0,163863.0,34391.0,15189.2,1.0,5.0,4.4,0.0,528
1352,1977.0,2.0,2.0,103147530.0,1.0,1.0,46.0,12145.0,8302.0,11709.0,217.0,1.0,0.0,3.0,0.0,415
1353,1968.0,2.0,1.0,72668000.0,2.0,0.0,82.0,44506.0,169932.0,60690.0,0.0,6.0,2.0,2.0,0.0,240
1354,1979.0,1.0,1.0,164822282.0,0.0,0.0,36.0,37827.0,706928.0,144894.0,52500.0,1.0,3.0,9.0,0.0,321
1355,1965.0,4.0,4.0,103572000.0,0.0,1.0,25.0,2023.0,147679.0,0.0,0.0,6.0,8.0,9.0,0.0,141
1356,1982.0,1.0,3.0,70035088.0,1.0,0.0,37.8,1506.0,8608.0,9169.0,3617.0,0.0,0.0,3.0,0.0,420
1357,1977.0,2.0,0.0,188712927.0,0.0,0.0,70.0,117363.0,1541475.0,129280.0,98640.0,1.0,3.0,8.0,0.0,351
